State,AccountLength,AreaCode,Phone,IntlPlan,VMailPlan,VMailMessage,DayMins,DayCalls,DayCharge,EveMins,EveCalls,EveCharge,NightMins,NightCalls,NightCharge,IntlMins,IntlCalls,IntlCharge
AR,109,510,378-4294,no,no,0,153.10000610351562,102,26.030000686645508,234.10000610351562,77,19.899999618530273,329.20001220703125,74,14.8100004196167,9.899999618530273,9,2.6700000762939453
WA,82,510,362-5579,no,no,0,265.20001220703125,122,45.08000183105469,178.6999969482422,102,15.1899995803833,174.6999969482422,90,7.860000133514404,10.699999809265137,9,2.890000104904175
RI,180,415,366-7616,no,no,0,143.3000030517578,134,24.360000610351562,180.5,113,15.34000015258789,184.1999969482422,87,8.289999961853027,10.100000381469727,4,2.7300000190734863
ME,174,415,397-2870,no,no,0,190.3000030517578,98,32.349998474121094,252.6999969482422,70,21.479999542236328,220.60000610351562,97,9.930000305175781,7.199999809265137,9,1.940000057220459
CO,81,408,372-9091,no,no,0,115.30000305175781,99,19.600000381469727,224.6999969482422,117,19.100000381469727,152.5,98,6.860000133514404,18,2,4.860000133514404
RI,125,408,410-3159,no,no,0,113,108,19.209999084472656,169.1999969482422,107,14.380000114440918,156.60000610351562,61,7.050000190734863,9.199999809265137,5,2.4800000190734863
WY,34,408,339-6446,no,no,0,128.8000030517578,80,21.899999618530273,208.6999969482422,93,17.739999771118164,202.10000610351562,103,9.09000015258789,14,7,3.7799999713897705
OR,138,415,384-7236,yes,yes,28,211.1999969482422,117,35.900001525878906,312.5,98,26.559999465942383,178,118,8.010000228881836,10.699999809265137,2,2.890000104904175
FL,90,415,353-5257,no,yes,24,71.19999694824219,82,12.100000381469727,181.60000610351562,103,15.4399995803833,186.89999389648438,111,8.40999984741211,12.899999618530273,1,3.4800000190734863
WA,120,408,344-9620,no,yes,28,215.8000030517578,123,36.689998626708984,285.20001220703125,76,24.239999771118164,192.10000610351562,78,8.640000343322754,6.900000095367432,3,1.8600000143051147
MA,90,408,406-1730,no,no,0,157.89999389648438,72,26.84000015258789,234,93,19.889999389648438,210,86,9.449999809265137,12.199999809265137,5,3.2899999618530273
VT,72,415,336-9327,no,no,0,139.89999389648438,117,23.780000686645508,223.60000610351562,96,19.010000228881836,240.8000030517578,93,10.84000015258789,12.699999809265137,4,3.430000066757202
IL,79,408,412-6019,yes,no,0,103.5,134,17.600000381469727,319.29998779296875,111,27.139999389648438,239.89999389648438,124,10.800000190734863,8.399999618530273,4,2.2699999809265137
AR,87,408,390-4789,no,no,0,185.8000030517578,119,31.59000015258789,192.3000030517578,83,16.350000381469727,200,96,9,6.599999904632568,4,1.7799999713897705
MD,102,415,386-9774,no,no,0,129.5,56,22.020000457763672,354.20001220703125,118,30.110000610351562,145.5,93,6.550000190734863,10.899999618530273,3,2.940000057220459
MT,49,408,353-8970,no,no,0,236.60000610351562,91,40.220001220703125,220.89999389648438,146,18.780000686645508,146.8000030517578,114,6.610000133514404,8.899999618530273,2,2.4000000953674316
CO,107,415,404-4421,no,no,0,167.3000030517578,100,28.440000534057617,163.89999389648438,79,13.930000305175781,185.89999389648438,100,8.369999885559082,6.699999809265137,5,1.809999942779541
WA,118,510,422-2571,no,no,0,113,80,19.209999084472656,150.10000610351562,87,12.760000228881836,204.3000030517578,115,9.1899995803833,10.800000190734863,4,2.9200000762939453
TN,120,415,412-3404,no,no,0,185.6999969482422,133,31.56999969482422,235.10000610351562,149,19.979999542236328,256.3999938964844,78,11.539999961853027,16.899999618530273,6,4.559999942779541
AR,94,408,333-2964,no,no,0,136.1999969482422,114,23.149999618530273,165.10000610351562,118,14.029999732971191,137.89999389648438,71,6.210000038146973,9.600000381469727,5,2.5899999141693115
DC,115,510,406-6669,no,yes,29,222.60000610351562,81,37.84000015258789,190.3000030517578,109,16.18000030517578,201.1999969482422,87,9.050000190734863,11.5,2,3.109999895095825
MN,61,415,409-8802,no,no,0,197.3000030517578,67,33.540000915527344,264.5,106,22.479999542236328,210.5,116,9.470000267028809,9,6,2.430000066757202
IA,143,510,354-6183,no,yes,33,141.39999389648438,130,24.040000915527344,186.39999389648438,114,15.84000015258789,210,111,9.449999809265137,7.699999809265137,6,2.0799999237060547
KS,110,510,354-2434,no,no,0,208,69,35.36000061035156,95.0999984741211,94,8.079999923706055,178.5,129,8.029999732971191,8,11,2.1600000858306885
ND,104,415,389-7620,no,no,0,118.5,92,20.149999618530273,177.8000030517578,109,15.109999656677246,255.6999969482422,98,11.510000228881836,12.100000381469727,4,3.2699999809265137
MT,16,510,338-1724,no,no,0,153.1999969482422,65,26.040000915527344,229.6999969482422,90,19.520000457763672,148.1999969482422,94,6.670000076293945,10.699999809265137,8,2.890000104904175
IL,183,510,399-1750,no,no,0,108.30000305175781,87,18.40999984741211,183.60000610351562,116,15.609999656677246,176.60000610351562,109,7.949999809265137,13.5,2,3.6500000953674316
KY,58,415,409-2983,no,no,0,247.1999969482422,116,42.02000045776367,303.70001220703125,103,25.809999465942383,105.4000015258789,94,4.739999771118164,9.300000190734863,2,2.509999990463257
MS,102,510,329-9689,yes,no,0,224.1999969482422,81,38.11000061035156,243.3000030517578,90,20.68000030517578,147.8000030517578,66,6.650000095367432,12,8,3.240000009536743
TN,123,415,337-8950,no,no,0,166.89999389648438,98,28.3700008392334,221.8000030517578,77,18.850000381469727,243.89999389648438,114,10.979999542236328,12.800000190734863,4,3.4600000381469727
IA,64,415,374-1836,no,yes,43,118.4000015258789,100,20.1299991607666,144.10000610351562,108,12.25,158.10000610351562,91,7.110000133514404,8.5,6,2.299999952316284
WV,124,415,344-1970,no,no,0,312,112,53.040000915527344,180,109,15.300000190734863,168.60000610351562,94,7.590000152587891,12.800000190734863,4,3.4600000381469727
OR,97,415,417-2774,no,no,0,146,121,24.81999969482422,203,141,17.260000228881836,151.8000030517578,120,6.829999923706055,13.300000190734863,2,3.5899999141693115
MN,157,510,372-6920,no,no,0,185.10000610351562,92,31.469999313354492,213,85,18.110000610351562,196.10000610351562,85,8.819999694824219,8.5,5,2.299999952316284
GA,194,510,333-6575,no,no,0,193.3000030517578,106,32.86000061035156,169,150,14.369999885559082,225.1999969482422,122,10.130000114440918,11.800000190734863,4,3.190000057220459
DC,66,415,410-1190,no,no,0,146.39999389648438,107,24.889999389648438,196.5,99,16.700000762939453,230.10000610351562,106,10.350000381469727,7.800000190734863,2,2.109999895095825
GA,155,510,376-1641,no,no,0,71.19999694824219,90,12.100000381469727,304.3999938964844,119,25.8700008392334,183.3000030517578,103,8.25,8.600000381469727,4,2.319999933242798
NY,123,415,329-6731,no,no,0,123.19999694824219,104,20.940000534057617,190,117,16.149999618530273,170.3000030517578,95,7.659999847412109,12.899999618530273,5,3.4800000190734863
OK,116,510,393-3976,no,no,0,205,90,34.849998474121094,140.89999389648438,114,11.979999542236328,272.6000061035156,96,12.270000457763672,7.5,4,2.0299999713897705
OK,63,415,388-7355,no,no,0,128.6999969482422,78,21.8799991607666,240.8000030517578,133,20.469999313354492,237.6999969482422,121,10.699999809265137,12.800000190734863,6,3.4600000381469727
GA,64,510,412-7791,no,no,0,216.89999389648438,78,36.869998931884766,211,115,17.940000534057617,179.8000030517578,116,8.09000015258789,11.399999618530273,5,3.0799999237060547
NJ,96,510,368-6111,no,no,0,150,122,25.5,218.5,116,18.56999969482422,212.39999389648438,89,9.5600004196167,9.800000190734863,1,2.6500000953674316
MN,53,415,401-9420,no,no,0,164.10000610351562,106,27.899999618530273,206,56,17.510000228881836,194.6999969482422,124,8.760000228881836,11.399999618530273,2,3.0799999237060547
ME,105,510,352-5750,no,no,0,212,113,36.040000915527344,226.60000610351562,128,19.260000228881836,193.60000610351562,114,8.710000038146973,8.899999618530273,7,2.4000000953674316
NE,129,510,409-9494,no,yes,30,177.3000030517578,95,30.139999389648438,211.8000030517578,102,18,240.1999969482422,108,10.8100004196167,9.300000190734863,7,2.509999990463257
ND,122,408,395-1901,no,no,0,231.1999969482422,141,39.29999923706055,267.79998779296875,136,22.760000228881836,240.3000030517578,100,10.8100004196167,8.800000190734863,5,2.380000114440918
VA,163,415,378-8342,no,no,0,202.89999389648438,100,34.4900016784668,178.60000610351562,46,15.180000305175781,203.8000030517578,116,9.170000076293945,12.800000190734863,3,3.4600000381469727
VT,93,408,417-6044,no,no,0,149.60000610351562,120,25.43000030517578,200.6999969482422,85,17.059999465942383,181.1999969482422,107,8.149999618530273,14.300000190734863,9,3.859999895095825
AL,25,408,337-4600,no,no,0,264.8999938964844,80,45.029998779296875,281.20001220703125,66,23.899999618530273,166.10000610351562,80,7.46999979019165,8.399999618530273,4,2.2699999809265137
DC,73,408,355-5922,no,no,0,122,92,20.739999771118164,138.3000030517578,114,11.760000228881836,224.1999969482422,128,10.09000015258789,5.800000190734863,5,1.5700000524520874
TN,196,415,340-8291,no,no,0,133.10000610351562,80,22.6299991607666,206.5,120,17.549999237060547,221.60000610351562,96,9.970000267028809,10.300000190734863,8,2.7799999713897705
NY,148,408,407-7464,no,no,0,208.39999389648438,120,35.43000030517578,174.39999389648438,99,14.819999694824219,310.70001220703125,105,13.979999542236328,11.199999809265137,4,3.0199999809265137
AL,85,408,386-6411,no,yes,30,173.10000610351562,107,29.43000030517578,247.1999969482422,101,21.010000228881836,158.6999969482422,104,7.139999866485596,11.5,5,3.109999895095825
OK,86,510,397-3746,yes,no,0,162.39999389648438,131,27.610000610351562,167,102,14.199999809265137,128.89999389648438,118,5.800000190734863,11.399999618530273,2,3.0799999237060547
MS,78,415,410-5236,no,yes,13,281.20001220703125,93,47.79999923706055,178.1999969482422,101,15.149999618530273,244.1999969482422,129,10.989999771118164,6.400000095367432,5,1.7300000190734863
NE,147,415,400-7280,no,yes,38,243.39999389648438,126,41.380001068115234,273.79998779296875,109,23.270000457763672,282.8999938964844,91,12.729999542236328,14.100000381469727,8,3.809999942779541
IN,81,408,347-6717,no,yes,46,168.3000030517578,124,28.610000610351562,270.8999938964844,103,23.030000686645508,222.5,98,10.010000228881836,6.699999809265137,2,1.809999942779541
UT,116,415,380-2929,no,yes,24,232.89999389648438,90,39.59000015258789,152.10000610351562,94,12.930000305175781,344.29998779296875,82,15.489999771118164,10.699999809265137,6,2.890000104904175
LA,69,415,420-7692,no,yes,37,155,98,26.350000381469727,142.39999389648438,105,12.100000381469727,143.6999969482422,117,6.46999979019165,5.900000095367432,4,1.590000033378601
KY,73,510,377-8309,no,no,0,234.6999969482422,102,39.900001525878906,195.6999969482422,110,16.6299991607666,253.39999389648438,71,11.399999618530273,8.399999618530273,8,2.2699999809265137
MI,48,415,407-2718,no,no,0,240,88,40.79999923706055,141,117,11.989999771118164,128.89999389648438,137,5.800000190734863,7.099999904632568,9,1.9199999570846558
NH,125,415,357-1938,yes,no,0,298.3999938964844,78,50.72999954223633,270.5,142,22.989999771118164,107.30000305175781,84,4.829999923706055,12.199999809265137,2,3.2899999618530273
WV,100,415,381-3735,no,no,0,166,102,28.219999313354492,236.10000610351562,97,20.06999969482422,134.3000030517578,93,6.039999961853027,10.899999618530273,4,2.940000057220459
SD,64,415,395-6758,no,no,0,174.5,98,29.670000076293945,180.1999969482422,103,15.319999694824219,179,89,8.0600004196167,10.699999809265137,2,2.890000104904175
MD,116,510,399-5424,yes,yes,27,175.5,137,29.84000015258789,210.60000610351562,60,17.899999618530273,294.79998779296875,121,13.270000457763672,6.900000095367432,5,1.8600000143051147
TN,115,415,374-6525,no,no,0,206.1999969482422,113,35.04999923706055,176.39999389648438,102,14.989999771118164,297.1000061035156,119,13.369999885559082,11,7,2.9700000286102295
MO,84,415,406-8665,no,yes,35,207.5,138,35.279998779296875,201,116,17.09000015258789,164.5,107,7.400000095367432,7.5,16,2.0299999713897705
IL,86,510,342-7716,no,yes,16,144.8000030517578,105,24.6200008392334,206.1999969482422,111,17.530000686645508,255.39999389648438,117,11.489999771118164,11.600000381469727,2,3.130000114440918
MI,105,415,376-5213,no,no,0,226.89999389648438,106,38.56999969482422,182.1999969482422,77,15.489999771118164,203.89999389648438,107,9.180000305175781,11.600000381469727,2,3.130000114440918
AR,88,408,348-7448,no,no,0,152.89999389648438,119,25.989999771118164,171.1999969482422,107,14.550000190734863,257,106,11.569999694824219,12,5,3.240000009536743
TN,37,415,413-2238,no,no,0,221,126,37.56999969482422,204.5,110,17.3799991607666,118,98,5.309999942779541,6.800000190734863,3,1.840000033378601
NH,141,415,402-3370,no,yes,32,322.3999938964844,92,54.810001373291016,283.20001220703125,107,24.06999969482422,209.5,111,9.430000305175781,6.699999809265137,3,1.809999942779541
MN,163,408,371-5655,no,yes,22,215.10000610351562,91,36.56999969482422,138.89999389648438,102,11.8100004196167,146.1999969482422,109,6.579999923706055,12.399999618530273,2,3.3499999046325684
RI,63,415,371-1187,no,no,0,180.5,126,30.690000534057617,230,98,19.549999237060547,232.5,73,10.460000038146973,10.600000381469727,3,2.859999895095825
MT,63,415,356-7817,no,yes,33,184.1999969482422,111,31.309999465942383,312.6000061035156,89,26.56999969482422,264,55,11.880000114440918,12.199999809265137,4,3.2899999618530273
KY,105,415,404-6357,no,yes,24,274.70001220703125,99,46.70000076293945,193.5,118,16.450000762939453,299.6000061035156,109,13.479999542236328,10.800000190734863,3,2.9200000762939453
KS,91,408,382-8079,yes,no,0,246.39999389648438,110,41.88999938964844,182,98,15.470000267028809,157.60000610351562,106,7.090000152587891,12.100000381469727,2,3.2699999809265137
NC,101,415,354-2985,no,no,0,232.6999969482422,114,39.560001373291016,186.39999389648438,123,15.84000015258789,153.3000030517578,122,6.900000095367432,11.5,6,3.109999895095825
SC,116,408,373-6922,no,no,0,288,120,48.959999084472656,255.8000030517578,90,21.739999771118164,233.39999389648438,99,10.5,13.399999618530273,4,3.619999885559082
MN,84,415,333-6296,no,no,0,216.10000610351562,114,36.7400016784668,197.5,107,16.790000915527344,217.8000030517578,104,9.800000190734863,9.800000190734863,3,2.6500000953674316
NY,111,415,382-4872,no,no,0,181.8000030517578,117,30.90999984741211,158.10000610351562,91,13.4399995803833,266.20001220703125,123,11.979999542236328,9.699999809265137,9,2.619999885559082
OK,155,408,367-6136,no,yes,30,61.599998474121094,103,10.470000267028809,255.10000610351562,110,21.68000030517578,225.89999389648438,96,10.170000076293945,12.399999618530273,5,3.3499999046325684
OH,69,415,375-8880,no,no,0,227,122,38.59000015258789,258.70001220703125,111,21.989999771118164,169.6999969482422,87,7.639999866485596,8.899999618530273,1,2.4000000953674316
CT,116,415,335-6832,no,no,0,245.89999389648438,73,41.79999923706055,240.10000610351562,87,20.40999984741211,158.6999969482422,89,7.139999866485596,8.899999618530273,5,2.4000000953674316
DC,101,415,361-8367,no,no,0,257.29998779296875,84,43.7400016784668,184.8000030517578,115,15.710000038146973,108.9000015258789,109,4.900000095367432,13.5,7,3.6500000953674316
OK,15,415,408-2002,no,no,0,121.0999984741211,130,20.59000015258789,216,86,18.360000610351562,235.10000610351562,33,10.579999923706055,16.100000381469727,5,4.349999904632568
NJ,88,415,347-8659,no,no,0,301.5,136,51.2599983215332,257.70001220703125,72,21.899999618530273,132.89999389648438,118,5.980000019073486,13.399999618530273,2,3.619999885559082
VA,50,415,382-2182,yes,no,0,99.5999984741211,108,16.93000030517578,308.70001220703125,102,26.239999771118164,161.1999969482422,62,7.25,13.699999809265137,6,3.700000047683716
VA,172,510,408-2089,no,no,0,169.8000030517578,123,28.8700008392334,183.10000610351562,94,15.5600004196167,395,72,17.770000457763672,12.699999809265137,7,3.430000066757202
FL,85,408,347-2951,yes,no,0,116.19999694824219,86,19.75,229.6999969482422,127,19.520000457763672,204.1999969482422,109,9.1899995803833,10.100000381469727,3,2.7300000190734863
RI,103,510,420-6324,yes,no,0,255.89999389648438,128,43.5,140.89999389648438,92,11.979999542236328,308.8999938964844,130,13.899999618530273,12.100000381469727,2,3.2699999809265137
WY,116,510,392-2733,no,yes,12,221,108,37.56999969482422,151,118,12.84000015258789,179,80,8.0600004196167,9,6,2.430000066757202
ND,180,415,369-1929,no,no,0,224.89999389648438,105,38.22999954223633,250,101,21.25,216.10000610351562,73,9.720000267028809,6.699999809265137,5,1.809999942779541
IL,67,415,369-4377,no,no,0,109.0999984741211,117,18.549999237060547,217.39999389648438,124,18.479999542236328,188.39999389648438,141,8.479999542236328,12.800000190734863,6,3.4600000381469727
UT,138,510,353-7407,no,no,0,205.89999389648438,96,35,257.1000061035156,94,21.850000381469727,209,63,9.399999618530273,12.100000381469727,8,3.2699999809265137
WY,145,408,405-6559,no,no,0,229.60000610351562,82,39.029998779296875,138.10000610351562,103,11.739999771118164,250.8000030517578,109,11.289999961853027,3.299999952316284,3,0.8899999856948853
WI,122,510,338-8784,no,yes,28,166,62,28.219999313354492,233.89999389648438,88,19.8799991607666,170.10000610351562,84,7.650000095367432,7.699999809265137,3,2.0799999237060547
